time (MST),Gage Height(ft)-GCMRC-GCLT1,Gage Height Ice Affected On This Day-GCMRC-GCLT1,Gage Height Notes-GCMRC-GCLT1,Discharge(cfs)-GCMRC-GCLT1,Discharge Ice Affected On This Day-GCMRC-GCLT1,Discharge Notes-GCMRC-GCLT1,Air Temperature(°C)-GCMRC-GCLT1
2006-08-24T15:47:00Z,3.67,NO,"",49.44,NO,"",22.8
2006-08-24T15:48:00Z,3.7,NO,"",51.91,NO,"",22.5
2006-08-24T15:49:00Z,3.78,NO,"",58.69,NO,"",22.4
2006-08-24T15:50:00Z,3.71,NO,"",53.22,NO,"",22.3
2006-08-24T15:51:00Z,3.71,NO,"",52.83,NO,"",22.1
2006-08-24T15:52:00Z,3.7,NO,"",52.7,NO,"",22.3
2006-08-24T15:53:00Z,3.77,NO,"",58.42,NO,"",22.4
2006-08-24T15:54:00Z,3.76,NO,"",58.01,NO,"",22.4
2006-08-24T15:55:00Z,3.91,NO,"",70.04,NO,"",22.6
2006-08-24T15:56:00Z,3.82,NO,"",62.9,NO,"",23.1
2006-08-24T15:57:00Z,3.78,NO,"",60.03,NO,"",23.8
2006-08-24T15:58:00Z,3.8,NO,"",61.79,NO,"",24
2006-08-24T15:59:00Z,3.71,NO,"",54.16,NO,"",25
2006-08-24T16:00:00Z,3.78,NO,"",60.16,NO,"",25.5
2006-08-24T16:01:00Z,3.72,NO,"",55.21,NO,"",25.7
2006-08-24T16:02:00Z,3.75,NO,"",57.73,NO,"",26.1
2006-08-24T16:03:00Z,3.59,NO,"",45.46,NO,"",26.5
2006-08-24T16:04:00Z,3.52,NO,"",40.41,NO,"",26.6
2006-08-24T16:05:00Z,3.57,NO,"",44.2,NO,"",26.4
2006-08-24T16:06:00Z,3.45,NO,"",35.28,NO,"",26.2
2006-08-24T16:07:00Z,3.85,NO,"",66.82,NO,"",26.2
2006-08-24T16:08:00Z,3.56,NO,"",43.7,NO,"",26.7
2006-08-24T16:09:00Z,3.5,NO,"",38.84,NO,"",27.1
2006-08-24T16:10:00Z,3.37,NO,"",29.54,NO,"",27.3
2006-08-24T16:11:00Z,3.41,NO,"",32.73,NO,"",27.5
2006-08-24T16:12:00Z,3.37,NO,"",29.54,NO,"",27.4
2006-08-24T16:14:00Z,3.53,NO,"",41.01,NO,"",27
2006-08-24T16:15:00Z,3.37,NO,"",29.54,NO,"",26.7
2006-08-24T16:16:00Z,3.39,NO,"",31.13,NO,"",26.5
2006-08-24T16:18:00Z,3.46,NO,"",35.75,NO,"",26.2
2006-08-24T16:19:00Z,3.41,NO,"",32.27,NO,"",26.1
2006-08-24T16:21:00Z,3.44,NO,"",34.82,NO,"",26.2
2006-08-24T16:22:00Z,3.36,NO,"",29.32,NO,"",26.3
2006-08-24T16:24:00Z,3.4,NO,"",31.81,NO,"",26.6
2006-08-24T16:29:00Z,3.48,NO,"",37.17,NO,"",26.5
2006-08-24T16:32:00Z,3.37,NO,"",29.54,NO,"",26.4
2006-08-24T16:39:00Z,3.47,NO,"",36.46,NO,"",26.2
2006-08-24T16:40:00Z,3.51,NO,"",39.32,NO,"",26.1
2006-08-24T16:41:00Z,3.36,NO,"",28.87,NO,"",-999
2006-08-24T17:00:00Z,3.04,NO,"",9.02,NO,"",25.4
2006-08-24T18:00:00Z,2.89,NO,"",0.69,NO,"",26.1
2006-09-14T16:22:00Z,3.32,NO,"",27.56,NO,"",19
2006-09-14T16:23:00Z,3.39,NO,"",32.24,NO,"",19
2006-09-14T16:24:00Z,3.36,NO,"",30.16,NO,"",19
2006-09-14T16:25:00Z,3.44,NO,"",35.63,NO,"",19
2006-09-14T16:26:00Z,3.56,NO,"",44.24,NO,"",19
2006-09-14T16:27:00Z,3.52,NO,"",40.79,NO,"",19
2006-09-14T16:28:00Z,3.5,NO,"",39.78,NO,"",19
2006-09-14T16:29:00Z,3.34,NO,"",28.63,NO,"",19
2006-09-14T16:30:00Z,3.31,NO,"",26.6,NO,"",19
2006-09-14T16:31:00Z,3.41,NO,"",32.85,NO,"",19
2006-09-14T16:32:00Z,3.36,NO,"",29.64,NO,"",19
2006-09-14T16:33:00Z,3.47,NO,"",36.97,NO,"",19.1
2006-09-14T16:34:00Z,3.49,NO,"",38.36,NO,"",19.1
2006-09-14T16:35:00Z,3.32,NO,"",26.85,NO,"",19.1
2006-09-14T16:36:00Z,3.41,NO,"",33.12,NO,"",19.1
2006-09-14T16:37:00Z,3.32,NO,"",26.78,NO,"",19.2
2006-09-14T16:38:00Z,3.41,NO,"",33.05,NO,"",19.2
2006-09-14T16:39:00Z,3.47,NO,"",37.21,NO,"",19.2
2006-09-14T16:40:00Z,3.43,NO,"",34.37,NO,"",19.2
2006-09-14T16:41:00Z,3.34,NO,"",27.74,NO,"",19.2
2006-09-14T16:42:00Z,3.44,NO,"",34.52,NO,"",19.3
2006-09-14T16:43:00Z,3.44,NO,"",34.48,NO,"",19.3
2006-09-14T16:44:00Z,3.42,NO,"",33.06,NO,"",19.2
2006-09-14T16:45:00Z,3.38,NO,"",30.5,NO,"",19.2
2006-09-14T16:46:00Z,3.38,NO,"",30.69,NO,"",19.1
2006-09-14T16:47:00Z,3.35,NO,"",28.18,NO,"",19
2006-09-14T16:48:00Z,3.31,NO,"",25.27,NO,"",19
2006-09-14T16:49:00Z,3.35,NO,"",28.33,NO,"",18.9
2006-09-14T16:50:00Z,3.33,NO,"",26.95,NO,"",18.9
2006-09-14T16:51:00Z,3.34,NO,"",27.36,NO,"",18.9
2006-09-14T16:52:00Z,3.35,NO,"",28.21,NO,"",18.9
2006-09-14T16:53:00Z,3.31,NO,"",25.3,NO,"",18.9
2006-09-14T16:54:00Z,3.3,NO,"",24.39,NO,"",18.9
2006-09-14T16:55:00Z,3.37,NO,"",29.22,NO,"",18.9
2006-09-14T16:56:00Z,3.35,NO,"",27.84,NO,"",18.8
2006-09-14T16:57:00Z,3.24,NO,"",20.86,NO,"",18.8
2006-09-14T16:58:00Z,3.32,NO,"",26.22,NO,"",18.8
2006-09-14T16:59:00Z,3.34,NO,"",27.51,NO,"",18.8
2006-09-14T17:00:00Z,3.27,NO,"",22.24,NO,"",18.8
2006-09-14T17:01:00Z,3.27,NO,"",22.63,NO,"",18.8
2006-09-14T17:02:00Z,3.29,NO,"",23.67,NO,"",18.8
2006-09-14T17:03:00Z,3.29,NO,"",23.84,NO,"",18.8
2006-09-14T17:04:00Z,3.33,NO,"",26.43,NO,"",18.8
2006-09-14T17:05:00Z,3.38,NO,"",29.97,NO,"",18.9
2006-09-14T17:06:00Z,3.38,NO,"",29.93,NO,"",18.9
2006-09-14T17:07:00Z,3.34,NO,"",26.98,NO,"",18.9
2006-09-14T17:08:00Z,3.23,NO,"",19.4,NO,"",18.9
2006-09-14T17:09:00Z,3.32,NO,"",25.8,NO,"",18.9
2006-09-14T17:10:00Z,3.38,NO,"",29.78,NO,"",18.9
2006-09-14T17:11:00Z,3.29,NO,"",23.33,NO,"",19
2006-09-14T17:12:00Z,3.26,NO,"",21.36,NO,"",19
2006-09-14T17:13:00Z,3.51,NO,"",38.3,NO,"",19
2006-09-14T17:14:00Z,3.27,NO,"",21.71,NO,"",19
2006-09-14T17:15:00Z,3.3,NO,"",23.83,NO,"",19
2006-09-14T17:16:00Z,3.29,NO,"",22.93,NO,"",19
2006-09-14T17:17:00Z,3.24,NO,"",19.91,NO,"",19
2006-09-14T17:18:00Z,3.25,NO,"",20.51,NO,"",19
2006-09-14T17:19:00Z,3.38,NO,"",29.44,NO,"",18.9
2006-09-14T17:20:00Z,3.31,NO,"",24.08,NO,"",18.9
2006-09-14T17:21:00Z,3.23,NO,"",19.34,NO,"",18.9
2006-09-14T17:22:00Z,3.22,NO,"",18.47,NO,"",18.9
2006-09-14T17:23:00Z,3.26,NO,"",20.74,NO,"",19
2006-09-14T17:24:00Z,3.4,NO,"",30.62,NO,"",19
2006-09-14T17:25:00Z,3.28,NO,"",21.95,NO,"",19
2006-09-14T17:26:00Z,3.22,NO,"",18.53,NO,"",19
2006-09-14T17:27:00Z,3.27,NO,"",21.66,NO,"",19
2006-09-14T17:28:00Z,3.22,NO,"",18.45,NO,"",19
2006-09-14T17:29:00Z,3.21,NO,"",17.79,NO,"",19
2006-09-14T17:30:00Z,3.31,NO,"",23.7,NO,"",19
2006-09-14T17:31:00Z,3.29,NO,"",22.58,NO,"",19
2006-09-14T17:32:00Z,3.25,NO,"",19.77,NO,"",19
2006-09-14T17:33:00Z,3.25,NO,"",19.74,NO,"",19
2006-09-14T17:34:00Z,3.25,NO,"",19.91,NO,"",19
2006-09-14T17:35:00Z,3.28,NO,"",22.01,NO,"",19
2006-09-14T17:36:00Z,3.23,NO,"",18.58,NO,"",19
2006-09-14T17:37:00Z,3.21,NO,"",17.5,NO,"",19
2006-09-14T17:38:00Z,3.25,NO,"",19.55,NO,"",19.1
2006-09-14T17:39:00Z,3.22,NO,"",17.84,NO,"",19
2006-09-14T17:40:00Z,3.26,NO,"",20.54,NO,"",19
2006-09-14T17:41:00Z,3.21,NO,"",17.15,NO,"",19
2006-09-14T17:42:00Z,3.25,NO,"",19.4,NO,"",19
2006-09-14T17:43:00Z,3.24,NO,"",18.96,NO,"",19
2006-09-14T17:44:00Z,3.27,NO,"",21.07,NO,"",19
2006-09-14T17:45:00Z,3.27,NO,"",21.07,NO,"",19
2006-09-14T17:46:00Z,3.3,NO,"",22.79,NO,"",19
2006-09-14T17:47:00Z,3.27,NO,"",21.07,NO,"",19
2006-09-14T17:48:00Z,3.24,NO,"",19.17,NO,"",19
2006-09-14T17:49:00Z,3.27,NO,"",20.65,NO,"",19
2006-09-14T17:50:00Z,3.25,NO,"",19.59,NO,"",19
2006-09-14T17:51:00Z,3.2,NO,"",16.47,NO,"",19
2006-09-14T17:52:00Z,3.26,NO,"",20.01,NO,"",19
2006-09-14T17:53:00Z,3.3,NO,"",23.01,NO,"",19
2006-09-14T17:54:00Z,3.21,NO,"",17.29,NO,"",19
2006-09-14T17:55:00Z,3.29,NO,"",22.36,NO,"",19
2006-09-14T17:56:00Z,3.26,NO,"",20.22,NO,"",19
2006-09-14T17:57:00Z,3.25,NO,"",19.38,NO,"",19.1
2006-09-14T17:59:00Z,3.3,NO,"",23.01,NO,"",19
2006-09-14T18:00:00Z,3.22,NO,"",17.5,NO,"",19
2006-09-14T18:01:00Z,3.27,NO,"",21.07,NO,"",19
2006-09-14T18:02:00Z,3.22,NO,"",17.7,NO,"",19
2006-09-14T18:04:00Z,3.21,NO,"",16.88,NO,"",19
2006-09-14T18:05:00Z,3.27,NO,"",20.65,NO,"",19
2006-09-14T18:06:00Z,3.26,NO,"",20.43,NO,"",19
2006-09-14T18:07:00Z,3.27,NO,"",20.65,NO,"",19
2006-09-14T18:08:00Z,3.22,NO,"",17.91,NO,"",19
2006-09-14T18:09:00Z,3.22,NO,"",17.7,NO,"",19
2006-09-14T18:10:00Z,3.25,NO,"",19.8,NO,"",19
2006-09-14T18:11:00Z,3.23,NO,"",18.33,NO,"",19
2006-09-14T18:12:00Z,3.25,NO,"",19.59,NO,"",19
2006-09-14T18:13:00Z,3.23,NO,"",18.12,NO,"",18.9
2006-09-14T18:14:00Z,3.26,NO,"",20.01,NO,"",19
2006-09-14T18:16:00Z,3.23,NO,"",18.54,NO,"",18.9
2006-09-14T18:17:00Z,3.23,NO,"",18.12,NO,"",18.9
2006-09-14T18:18:00Z,3.23,NO,"",18.33,NO,"",18.9
2006-09-14T18:19:00Z,3.24,NO,"",18.75,NO,"",18.9
2006-09-14T18:20:00Z,3.3,NO,"",22.58,NO,"",18.8
2006-09-14T18:21:00Z,3.24,NO,"",18.75,NO,"",18.8
2006-09-14T18:22:00Z,3.26,NO,"",20.22,NO,"",18.8
2006-09-14T18:23:00Z,3.21,NO,"",17.29,NO,"",18.8
2006-09-14T18:24:00Z,3.28,NO,"",21.5,NO,"",18.8
2006-09-14T18:25:00Z,3.27,NO,"",21.07,NO,"",18.8
2006-09-14T18:26:00Z,3.2,NO,"",16.26,NO,"",18.8
2006-09-14T18:27:00Z,3.23,NO,"",18.33,NO,"",18.8
2006-09-14T18:29:00Z,3.21,NO,"",16.88,NO,"",18.8
2006-09-14T18:31:00Z,3.21,NO,"",17.29,NO,"",18.9
2006-09-14T18:32:00Z,3.3,NO,"",22.79,NO,"",18.9
2006-09-14T18:35:00Z,3.2,NO,"",16.26,NO,"",18.9
2006-09-14T18:38:00Z,3.2,NO,"",16.47,NO,"",18.9
2006-09-14T18:39:00Z,3.27,NO,"",20.86,NO,"",18.9
2006-09-14T18:40:00Z,3.22,NO,"",17.5,NO,"",18.9
2006-09-14T18:41:00Z,3.21,NO,"",17.08,NO,"",18.9
2006-09-14T18:43:00Z,3.2,NO,"",16.67,NO,"",18.9
2006-09-14T18:45:00Z,3.22,NO,"",17.7,NO,"",18.9
2006-09-14T18:46:00Z,3.22,NO,"",17.5,NO,"",18.9
2006-09-14T18:49:00Z,3.21,NO,"",16.88,NO,"",19
2006-09-14T18:50:00Z,3.23,NO,"",18.33,NO,"",19
2006-09-14T18:56:00Z,3.19,NO,"",16.06,NO,"",18.9
2006-09-14T19:00:00Z,3.25,NO,"",19.8,NO,"",18.9
2006-09-14T20:00:00Z,2.99,NO,"",4.08,NO,"",18.8
2006-09-14T21:00:00Z,2.94,NO,"",1.28,NO,"",18.9
2006-10-05T17:36:00Z,3.22,NO,"",17.67,NO,"",17.8
2006-10-05T17:37:00Z,3.31,NO,"",22.93,NO,"",18
2006-10-05T17:38:00Z,3.41,NO,"",30.01,NO,"",18.3
2006-10-05T17:39:00Z,3.43,NO,"",31.33,NO,"",18.4
2006-10-05T17:40:00Z,3.43,NO,"",31.05,NO,"",18.5
2006-10-05T17:41:00Z,3.33,NO,"",24.69,NO,"",18.6
2006-10-05T17:42:00Z,3.44,NO,"",31.64,NO,"",18.7
2006-10-05T17:43:00Z,3.51,NO,"",37.01,NO,"",18.8
2006-10-05T17:44:00Z,3.43,NO,"",30.84,NO,"",18.7
2006-10-05T17:45:00Z,3.44,NO,"",31.47,NO,"",18.9
2006-10-05T17:46:00Z,3.38,NO,"",27.54,NO,"",18.9
2006-10-05T17:47:00Z,3.29,NO,"",21.33,NO,"",18.8
2006-10-05T17:48:00Z,3.3,NO,"",22.13,NO,"",18.7
2006-10-05T17:49:00Z,3.31,NO,"",22.73,NO,"",18.6
2006-10-05T17:50:00Z,3.29,NO,"",20.95,NO,"",18.5
2006-10-05T17:51:00Z,3.28,NO,"",20.26,NO,"",18.3
2006-10-05T17:52:00Z,3.24,NO,"",17.89,NO,"",18.3
2006-10-05T17:53:00Z,3.24,NO,"",17.63,NO,"",18.3
2006-10-05T17:54:00Z,3.25,NO,"",18.42,NO,"",18.3
2006-10-05T17:55:00Z,3.29,NO,"",21.13,NO,"",18.2
2006-10-05T17:56:00Z,3.33,NO,"",23.9,NO,"",18.2
2006-10-05T17:57:00Z,3.31,NO,"",21.89,NO,"",18.2
2006-10-05T17:58:00Z,3.52,NO,"",36.92,NO,"",18.2
2006-10-05T17:59:00Z,3.32,NO,"",22.87,NO,"",18.1
2006-10-05T18:00:00Z,3.3,NO,"",21.51,NO,"",18.1
2006-10-05T18:01:00Z,3.38,NO,"",26.75,NO,"",18.1
2006-10-05T18:02:00Z,3.33,NO,"",23.58,NO,"",18
2006-10-05T18:03:00Z,3.35,NO,"",24.85,NO,"",18.1
2006-10-05T18:04:00Z,3.26,NO,"",18.32,NO,"",18.1
2006-10-05T18:05:00Z,3.34,NO,"",23.64,NO,"",18.1
2006-10-05T18:06:00Z,3.24,NO,"",17.37,NO,"",18.1
2006-10-05T18:07:00Z,3.27,NO,"",19.22,NO,"",18.2
2006-10-05T18:08:00Z,3.28,NO,"",19.59,NO,"",18.2
2006-10-05T18:09:00Z,3.2,NO,"",14.34,NO,"",18.3
2006-10-05T18:10:00Z,3.22,NO,"",15.93,NO,"",18.3
2006-10-05T18:11:00Z,3.2,NO,"",14.44,NO,"",18.3
2006-10-05T18:35:00Z,3.21,NO,"",13.82,NO,"",18.6
2006-10-05T18:37:00Z,3.21,NO,"",13.51,NO,"",18.6
2006-10-05T18:38:00Z,3.2,NO,"",13.26,NO,"",18.5
2006-10-05T18:39:00Z,3.21,NO,"",13.82,NO,"",18.5
2006-10-05T18:40:00Z,3.2,NO,"",12.95,NO,"",18.5
2006-10-05T18:41:00Z,3.22,NO,"",14.12,NO,"",18.4
2006-10-05T18:42:00Z,3.21,NO,"",13.66,NO,"",18.4
2006-10-05T18:43:00Z,3.22,NO,"",14.22,NO,"",18.4
2006-10-05T18:44:00Z,3.23,NO,"",14.38,NO,"",18.3
2006-10-05T18:45:00Z,3.26,NO,"",16.41,NO,"",18.3
2006-10-05T18:46:00Z,3.22,NO,"",13.87,NO,"",18.3
2006-10-05T18:47:00Z,3.19,NO,"",12.19,NO,"",18.3
2006-10-05T18:48:00Z,3.24,NO,"",15,NO,"",18.3
2006-10-05T18:49:00Z,3.21,NO,"",13.1,NO,"",18.3
2006-10-05T18:56:00Z,3.2,NO,"",11.93,NO,"",18.5
2006-10-05T18:57:00Z,3.67,NO,"",44.91,NO,"",18.5
2006-10-05T18:58:00Z,4.16,NO,"",88.1,NO,"",18.6
2006-10-05T18:59:00Z,4.31,NO,"",102.64,NO,"",18.8
2006-10-05T19:00:00Z,4.5,NO,"",121.84,NO,"",19
2006-10-05T19:01:00Z,4.88,NO,"",165.96,NO,"",19.1
2006-10-05T19:02:00Z,5.15,NO,"",200.47,NO,"",19.2
2006-10-05T19:03:00Z,5.54,NO,"",254.16,NO,"",19.3
2006-10-05T19:04:00Z,5.17,NO,"",202.99,NO,"",19.3
2006-10-05T19:05:00Z,4.9,NO,"",168.19,NO,"",19.3
2006-10-05T19:06:00Z,4.52,NO,"",124.39,NO,"",19.4
2006-10-05T19:07:00Z,5.02,NO,"",182.85,NO,"",19.4
2006-10-05T19:08:00Z,5.15,NO,"",199.8,NO,"",19.3
2006-10-05T19:09:00Z,4.63,NO,"",135.9,NO,"",19.2
2006-10-05T19:10:00Z,5.01,NO,"",182.31,NO,"",19.1
2006-10-05T19:11:00Z,4.42,NO,"",113.21,NO,"",19.2
2006-10-05T19:12:00Z,4.8,NO,"",155.56,NO,"",19.1
2006-10-05T19:13:00Z,4.65,NO,"",138.3,NO,"",19.1
2006-10-05T19:14:00Z,4.51,NO,"",122.19,NO,"",19.1
2006-10-05T19:15:00Z,4.93,NO,"",170.97,NO,"",19.1
2006-10-05T19:16:00Z,5.16,NO,"",200.78,NO,"",19
2006-10-05T19:17:00Z,5.1,NO,"",193.41,NO,"",18.9
2006-10-05T19:18:00Z,5.05,NO,"",186.15,NO,"",18.9
2006-10-05T19:19:00Z,5.29,NO,"",218.81,NO,"",18.9
2006-10-05T19:20:00Z,5.22,NO,"",208.95,NO,"",18.8
2006-10-05T19:21:00Z,5.04,NO,"",185.61,NO,"",18.8
2006-10-05T19:22:00Z,4.98,NO,"",176.81,NO,"",18.7
2006-10-05T19:23:00Z,4.83,NO,"",158.58,NO,"",18.6
2006-10-05T19:24:00Z,4.63,NO,"",135.89,NO,"",18.5
2006-10-05T19:25:00Z,4.61,NO,"",133.61,NO,"",18.4
2006-10-05T19:26:00Z,4.55,NO,"",125.88,NO,"",18.4
2006-10-05T19:27:00Z,4.48,NO,"",118.31,NO,"",18.3
2006-10-05T19:28:00Z,4.33,NO,"",102.41,NO,"",18.3
2006-10-05T19:29:00Z,4.59,NO,"",130.46,NO,"",18.2
2006-10-05T19:30:00Z,4.44,NO,"",113.94,NO,"",18.2
2006-10-05T19:31:00Z,5.04,NO,"",184.34,NO,"",18.2
2006-10-05T19:32:00Z,5.26,NO,"",213.84,NO,"",18.3
2006-10-05T19:33:00Z,4.35,NO,"",104.5,NO,"",18.3
2006-10-05T19:34:00Z,3.84,NO,"",56.46,NO,"",18.3
2006-10-05T19:35:00Z,4.51,NO,"",121.09,NO,"",18.3
2006-10-05T19:36:00Z,5.29,NO,"",217.75,NO,"",18.3
2006-10-05T19:37:00Z,4.48,NO,"",118.14,NO,"",18.2
2006-10-05T19:38:00Z,4.35,NO,"",104.91,NO,"",18.2
2006-10-05T19:39:00Z,4.06,NO,"",75.61,NO,"",18.2
2006-10-05T19:40:00Z,4.54,NO,"",124.79,NO,"",18.1
2006-10-05T19:41:00Z,4.69,NO,"",141.81,NO,"",18
2006-10-05T19:42:00Z,4.43,NO,"",112.96,NO,"",17.9
2006-10-05T19:43:00Z,4.31,NO,"",99.59,NO,"",17.9
2006-10-05T19:44:00Z,4.7,NO,"",142.04,NO,"",17.9
2006-10-05T19:45:00Z,4.52,NO,"",122.36,NO,"",17.8
2006-10-05T19:46:00Z,4.18,NO,"",87.36,NO,"",17.9
2006-10-05T19:47:00Z,4.07,NO,"",76.38,NO,"",17.8
2006-10-05T19:48:00Z,4.27,NO,"",95.34,NO,"",17.9
2006-10-05T19:49:00Z,4.61,NO,"",132.02,NO,"",17.8
2006-10-05T19:50:00Z,4.37,NO,"",105.62,NO,"",17.8
2006-10-05T19:51:00Z,4.21,NO,"",89.96,NO,"",17.8
2006-10-05T19:52:00Z,4.21,NO,"",89.91,NO,"",17.9
2006-10-05T19:53:00Z,4.67,NO,"",138.55,NO,"",17.9
2006-10-05T19:54:00Z,4.21,NO,"",89.15,NO,"",17.8
2006-10-05T19:55:00Z,3.87,NO,"",57.78,NO,"",17.8
2006-10-05T19:56:00Z,3.99,NO,"",68.96,NO,"",17.8
2006-10-05T19:57:00Z,3.91,NO,"",61.07,NO,"",17.8
2006-10-05T19:58:00Z,4.28,NO,"",96.11,NO,"",17.8
2006-10-05T19:59:00Z,3.92,NO,"",61.81,NO,"",17.8
2006-10-05T20:00:00Z,3.87,NO,"",57.5,NO,"",17.8
2006-10-05T20:01:00Z,4.12,NO,"",79.91,NO,"",17.8
2006-10-05T20:02:00Z,4.03,NO,"",72.21,NO,"",17.8
2006-10-05T20:03:00Z,4.02,NO,"",70.65,NO,"",17.8
2006-10-05T20:04:00Z,3.87,NO,"",57.56,NO,"",17.8
2006-10-05T20:05:00Z,4.02,NO,"",70.54,NO,"",17.8
2006-10-05T20:06:00Z,3.88,NO,"",58.28,NO,"",17.8
2006-10-05T20:07:00Z,4.04,NO,"",72.52,NO,"",17.8
2006-10-05T20:08:00Z,3.79,NO,"",50.71,NO,"",17.8
2006-10-05T20:09:00Z,4.06,NO,"",74.53,NO,"",17.8
2006-10-05T20:10:00Z,3.83,NO,"",53.87,NO,"",17.8
2006-10-05T20:11:00Z,4.09,NO,"",77.17,NO,"",17.8
2006-10-05T20:12:00Z,3.87,NO,"",56.82,NO,"",17.9
2006-10-05T20:13:00Z,3.59,NO,"",34.88,NO,"",17.8
2006-10-05T20:14:00Z,4.01,NO,"",69.72,NO,"",17.9
2006-10-05T20:15:00Z,4.19,NO,"",86.38,NO,"",17.9
2006-10-05T20:16:00Z,3.63,NO,"",37.21,NO,"",17.9
2006-10-05T20:17:00Z,3.68,NO,"",40.96,NO,"",17.9
2006-10-05T20:18:00Z,3.78,NO,"",49.6,NO,"",17.9
2006-10-05T20:19:00Z,3.73,NO,"",45.27,NO,"",17.9
2006-10-05T20:20:00Z,3.68,NO,"",41.31,NO,"",17.9
2006-10-05T20:21:00Z,3.48,NO,"",26.06,NO,"",18.1
2006-10-05T20:22:00Z,3.36,NO,"",17.68,NO,"",18.3
2006-10-05T20:23:00Z,3.63,NO,"",36.82,NO,"",18.5
2006-10-05T20:24:00Z,3.76,NO,"",47.64,NO,"",18.5
2006-10-05T20:25:00Z,3.7,NO,"",42.06,NO,"",18.6
2006-10-05T20:26:00Z,3.38,NO,"",18.77,NO,"",18.7
2006-10-05T20:27:00Z,3.43,NO,"",22.06,NO,"",18.7
2006-10-05T20:28:00Z,3.68,NO,"",40.59,NO,"",18.7
2006-10-05T20:29:00Z,3.51,NO,"",27.72,NO,"",18.8
2006-10-05T20:30:00Z,3.58,NO,"",33.2,NO,"",18.8
2006-10-05T20:31:00Z,3.48,NO,"",25.5,NO,"",18.8
2006-10-05T20:32:00Z,3.41,NO,"",20.89,NO,"",18.8
2006-10-05T20:33:00Z,3.4,NO,"",19.94,NO,"",18.7
2006-10-05T20:34:00Z,3.43,NO,"",21.91,NO,"",18.7
2006-10-05T20:35:00Z,3.37,NO,"",18.07,NO,"",18.7
2006-10-05T20:36:00Z,3.44,NO,"",22.71,NO,"",18.6
2006-10-05T20:37:00Z,3.46,NO,"",24.02,NO,"",18.6
2006-10-05T20:38:00Z,3.47,NO,"",24.66,NO,"",18.6
2006-10-05T20:39:00Z,3.41,NO,"",20.29,NO,"",18.5
2006-10-05T20:40:00Z,3.36,NO,"",16.71,NO,"",18.5
2006-10-05T20:41:00Z,3.36,NO,"",16.66,NO,"",18.4
2006-10-05T20:42:00Z,3.39,NO,"",19.01,NO,"",18.4
2006-10-05T20:43:00Z,3.42,NO,"",20.52,NO,"",18.4
2006-10-05T20:44:00Z,3.35,NO,"",15.85,NO,"",18.3
2006-10-05T20:45:00Z,3.39,NO,"",18.85,NO,"",18.3
2006-10-05T20:46:00Z,3.4,NO,"",19.24,NO,"",18.3
2006-10-05T20:47:00Z,3.34,NO,"",15.04,NO,"",18.2
2006-10-05T20:48:00Z,3.41,NO,"",20.02,NO,"",18.2
2006-10-05T20:49:00Z,3.36,NO,"",16.66,NO,"",18.2
2006-10-05T20:50:00Z,3.33,NO,"",14.67,NO,"",18.2
2006-10-05T20:51:00Z,3.33,NO,"",14.62,NO,"",18.3
2006-10-05T20:52:00Z,3.32,NO,"",13.51,NO,"",18.2
2006-10-05T20:53:00Z,3.31,NO,"",12.82,NO,"",18.2
2006-10-05T20:54:00Z,3.31,NO,"",12.56,NO,"",18.2
2006-10-05T20:55:00Z,3.35,NO,"",15.26,NO,"",18.2
2006-10-05T20:56:00Z,3.3,NO,"",11.82,NO,"",18.3
2006-10-05T20:57:00Z,3.32,NO,"",13.24,NO,"",18.4
2006-10-05T20:58:00Z,3.31,NO,"",12.34,NO,"",18.4
2006-10-05T20:59:00Z,3.3,NO,"",11.66,NO,"",18.4
2006-10-05T21:00:00Z,3.27,NO,"",10.16,NO,"",18.4
2006-10-05T21:01:00Z,3.28,NO,"",10.32,NO,"",18.4
2006-10-05T21:02:00Z,3.29,NO,"",10.88,NO,"",18.4
2006-10-05T21:03:00Z,3.27,NO,"",10,NO,"",18.4
2006-10-05T21:04:00Z,3.27,NO,"",9.54,NO,"",18.4
2006-10-05T21:05:00Z,3.25,NO,"",8.68,NO,"",18.4
2006-10-05T21:06:00Z,3.24,NO,"",7.82,NO,"",18.4
2006-10-05T21:07:00Z,3.24,NO,"",7.76,NO,"",18.4
2006-10-05T21:08:00Z,3.22,NO,"",6.52,NO,"",18.4
2006-10-05T21:09:00Z,3.2,NO,"",5.49,NO,"",18.4
2006-10-05T21:10:00Z,3.22,NO,"",6.62,NO,"",18.4
2006-10-05T21:11:00Z,3.22,NO,"",6.56,NO,"",18.4
2006-10-05T21:12:00Z,3.22,NO,"",6.51,NO,"",18.4
2006-10-05T21:13:00Z,3.23,NO,"",6.66,NO,"",18.4
2006-10-05T21:14:00Z,3.22,NO,"",6.21,NO,"",18.4
2006-10-05T21:15:00Z,3.2,NO,"",5.17,NO,"",18.4
2006-10-05T21:16:00Z,3.22,NO,"",6.11,NO,"",18.4
2006-10-05T21:18:00Z,3.2,NO,"",4.63,NO,"",18.5
2006-10-06T07:47:00Z,3.25,NO,"",6.57,NO,"",15
2006-10-06T07:48:00Z,3.23,NO,"",5.19,NO,"",14.8
2006-10-06T07:49:00Z,3.25,NO,"",6.39,NO,"",14.9
2006-10-06T07:50:00Z,3.28,NO,"",8.21,NO,"",14.9
2006-10-06T07:51:00Z,3.32,NO,"",11.32,NO,"",14.9
